14.193783,used on a class project,"",used on a class project,"","",279d674a-b893-47f9-92ec-d162aa37f045,279d674a-b893-47f9-92ec-d162aa37f045,279d674a-b893-47f9-92ec-d162aa37f045
44.55013,learned in class or from book,0,no experience,0,none,9c9c12c6-2e83-4a0c-8104-bb4fe03f5f55,9c9c12c6-2e83-4a0c-8104-bb4fe03f5f55,9c9c12c6-2e83-4a0c-8104-bb4fe03f5f55
40.358458,used on multiple projects in industry,12,no experience,0,none,39b10480-d4c8-4e1f-831f-bc4b0fcf3ff6,39b10480-d4c8-4e1f-831f-bc4b0fcf3ff6,39b10480-d4c8-4e1f-831f-bc4b0fcf3ff6
46.521099,used on a class project,"",used on a class project,"","UML, ER",82693196-173a-409d-bbf4-b5114304e8b9,82693196-173a-409d-bbf4-b5114304e8b9,82693196-173a-409d-bbf4-b5114304e8b9
15.210212,learned in class or from book,"",learned in class or from book,"","",5000d3e3-5475-4fc7-8473-323f91c33295,5000d3e3-5475-4fc7-8473-323f91c33295,5000d3e3-5475-4fc7-8473-323f91c33295
71.258502,no experience,0,no experience,0,0,034b22f4-ef21-405b-9772-5d5b7027bb0d,034b22f4-ef21-405b-9772-5d5b7027bb0d,034b22f4-ef21-405b-9772-5d5b7027bb0d
35.936942,no experience,"",no experience,"","",0dcaa55e-38ae-428e-a1c1-b378cb31a99c,0dcaa55e-38ae-428e-a1c1-b378cb31a99c,0dcaa55e-38ae-428e-a1c1-b378cb31a99c
82.397001,no experience,0,learned in class or from book,"0,25 ",ER,ce847a5a-133b-4eee-ac7d-fe008c2dc753,ce847a5a-133b-4eee-ac7d-fe008c2dc753,ce847a5a-133b-4eee-ac7d-fe008c2dc753
32.577468,no experience,0,no experience,0,no one,18104a50-6d19-4dbd-9f6a-70e4f4bf52c4,18104a50-6d19-4dbd-9f6a-70e4f4bf52c4,18104a50-6d19-4dbd-9f6a-70e4f4bf52c4
110.484809,learned in class or from book,"1,5",no experience,0,BPMN,b67ef1df-783a-46e6-bd6f-f164a35a9f65,b67ef1df-783a-46e6-bd6f-f164a35a9f65,b67ef1df-783a-46e6-bd6f-f164a35a9f65
